미국에서 컵밥 파는 남자,1,2,1,27,3320,2019.10.16,2019.11.12,A100026
빌 게이츠는 18홀에서 경영을 배웠다,1,2,0,1,3320,2019.10.16,2019.10.17,A100026
철학은 어떻게 삶의 무기가 되는가,0,1,1,16,3100,2019.10.16,2019.11.01,A100038
탐욕의 울타리,0,3,0,1,3300,2019.10.16,2019.10.17,A100046
바그다드 동물원 구하기,0,3,0,0,3840,2019.10.16,2019.10.16,A100046
영화 장르의 이해,0,3,1,16,94680,2019.10.16,2019.11.01,A100046
세계사를 바꾼 12가지 신소재,0,2,1,16,3900,2019.10.16,2019.11.01,A100052
라플라스의 마녀,1,3,0,7,3830,2019.10.16,2019.10.23,A100053
푸드스타일링,1,1,0,1,93590,2019.10.16,2019.10.17,A100061
(따라하며 배우는)알지오매스. 1,0,2,0,5,94410,2019.10.16,2019.10.21,A100062
지오지브라 코딩수학,0,2,0,5,3410,2019.10.16,2019.10.21,A100062
적자생존,0,2,0,7,3190,2019.10.16,2019.10.23,A100063
(서쌤이 알려 주는)4차 산업 혁명과 미래 직업 이야기,1,1,1,63,73810,2019.10.16,2019.12.18,A100072
일제하 유아보육사 연구,1,3,0,0,93370,2019.10.16,2019.10.16,A100075
기적의 유치원,1,3,1,16,3590,2019.10.16,2019.11.01,A100075
헤어 스타일링,0,3,0,0,13590,2019.10.16,2019.10.16,A100078
나는 어떤 집에 살아야 행복할까?,0,2,1,16,43300,2019.10.16,2019.11.01,A100082
(조금 더 편해지고 싶어서)거리를 두는 중입니다,0,3,0,7,3180,2019.10.16,2019.10.23,A100084
세상에 환상을 입혀라,0,3,1,16,3320,2019.10.16,2019.11.01,A100105
프라다 이야기,0,3,1,16,3880,2019.10.16,2019.11.01,A100129
패션디자이너로 살아남기,0,3,0,1,13600,2019.10.16,2019.10.17,A100129
101가지 디자인 공식,0,3,0,1,93300,2019.10.16,2019.10.17,A100145
트렌드 발전소,0,3,0,1,13600,2019.10.16,2019.10.17,A100145
행복의 디자인,1,1,1,22,3600,2019.10.16,2019.11.07,A100159
위로의 디자인,1,1,1,22,3600,2019.10.16,2019.11.07,A100159
에밀,1,1,0,5,13370,2019.10.16,2019.10.21,A100170
"(법칙, 원리, 공식을 쉽게 정리한)물리·화학 사전",1,3,0,7,43400,2019.10.16,2019.10.23,A100223
"김청경, 미완성을 꿈꾼다",1,2,1,27,3320,2019.10.16,2019.11.12,A100279
습관 영어,0,1,0,7,13190,2019.10.16,2019.10.23,A100282
(디자이너가 디자이너에게 선물하는)디자이너's pro 게임 캐릭터 디자인,0,3,0,6,3000,2019.10.16,2019.10.22,A100324
사물인터넷,0,3,1,16,13320,2019.10.16,2019.11.01,A100324
프랑스 아이의 과학 공부,1,2,1,16,3400,2019.10.16,2019.11.01,A100326
(그림으로 읽는)화학 콘서트,1,2,1,16,3430,2019.10.16,2019.11.01,A100326
"그래, 지금은 조금 흔들려도 괜찮아",0,2,1,21,43040,2019.10.16,2019.11.06,A100337
조금 달라도 괜찮아 : 아이들과 학부모가 함께 읽는 편지,0,2,1,21,3810,2019.10.16,2019.11.06,A100337
아무도 나처럼 노래하지 않았다,1,2,1,22,3800,2019.10.16,2019.11.07,A100340
사물인터넷 디자인의 원칙,1,1,0,0,93000,2019.10.16,2019.10.16,A100355
예술 수업,0,1,1,19,3100,2019.10.16,2019.11.04,A100365
"나, 열심히 살고 있는데 왜 자꾸 눈물이 나는 거니?",0,1,0,5,3810,2019.10.16,2019.10.21,A100368
젊은 베르테르의 슬픔. 25,1,3,0,5,78480,2019.10.16,2019.10.21,A100415
전족,0,2,0,1,3820,2019.10.16,2019.10.17,A100418
"혁신하는 경영, 신뢰받는 기업",0,2,0,0,93320,2019.10.16,2019.10.16,A100418
보이지 않는 사람들,0,2,1,16,3810,2019.10.16,2019.11.01,A100444
하얀 폭력 검은 저항,0,2,0,0,44940,2019.10.16,2019.10.16,A100444
딥스,1,2,0,5,4370,2019.10.16,2019.10.21,A100450
(미래자동차)모빌리티 혁명,0,1,1,20,3300,2019.10.16,2019.11.05,A100492
(5가지 색을 더한)영양듬뿍 다이어트 레시피,0,1,0,7,13590,2019.10.16,2019.10.23,A100525
(흑설탕이 아니라)마스코바도,0,1,0,7,93300,2019.10.16,2019.10.23,A100525
룬의 아이들. 1: 겨울의 검,0,2,0,14,4810,2019.10.16,2019.10.30,A100526
(십대를 위한)진로 콘서트,0,2,1,16,43370,2019.10.16,2019.11.01,A100530
"세상을 만드는 글자, 코딩",0,3,1,27,3400,2019.10.16,2019.11.12,A100547
화학이 진짜 마술이라고?,1,3,1,23,44430,2019.10.16,2019.11.08,A100551
오늘 급식 뭐예요?. 1: 1학기,1,3,1,16,14590,2019.10.16,2019.11.01,A100552
나는 특허로 평생 월급 받는다,1,3,1,16,13320,2019.10.16,2019.11.01,A100552
죄송합니다 운동부입니다,1,3,1,18,3330,2019.10.17,2019.11.04,A100014
기초의학과 나의 삶,1,3,0,7,93510,2019.10.17,2019.10.24,A100015
가꾼다는 것,0,3,0,6,44590,2019.10.17,2019.10.23,A100027
창작의 비밀,0,3,1,15,3800,2019.10.17,2019.11.01,A100027
인간의 위대한 스승들,0,3,1,15,3490,2019.10.17,2019.11.01,A100046
(건축가가 말하는) 건축가. 14,1,3,0,7,14300,2019.10.17,2019.10.24,A100048
박찬일의 파스타 이야기,0,3,1,67,3800,2019.10.17,2019.12.23,A100057
올 댓 셰프,1,1,1,15,4800,2019.10.17,2019.11.01,A100061
(세포 짠 DNA 쏙)북적북적 생명 과학 수업,0,2,1,26,44470,2019.10.17,2019.11.12,A100065
인류의 기원,0,2,0,6,3470,2019.10.17,2019.10.23,A100065
(중고생도 대학생도 쉽게 배우는)아두이노 드론 만들고 코딩하고 날리기 : 입문,1,1,1,60,13000,2019.10.17,2019.12.16,A100072
시장을 만드는 사람들,1,1,1,18,3320,2019.10.17,2019.11.04,A100074
"스타벅스, 커피 한 잔에 담긴 성공신화",1,1,1,18,3320,2019.10.17,2019.11.04,A100074
미래를 위한 공학 실패에서 배운다,0,3,0,14,3500,2019.10.17,2019.10.31,A100083
작은 마을 디자인하기,0,3,0,4,3610,2019.10.17,2019.10.21,A100086
좋아하는 곳에 살고 있나요,0,3,1,19,13590,2019.10.17,2019.11.05,A100086
얌! 고객에 미쳐라,1,3,1,18,13320,2019.10.17,2019.11.04,A100087
(케일리가 들려주는)도형의 이동 이야기,1,1,0,4,4410,2019.10.17,2019.10.21,A100099
"공부하는 기계들이 온다 : 기계와 경쟁하고, 생존하고, 공존하기 위해 지금 생각해야 할 것",0,1,0,0,3400,2019.10.17,2019.10.17,A100112
어느 날 공부하기로 결심했다,0,1,0,7,3800,2019.10.17,2019.10.24,A100113
도시에서 죽는다는 것,1,2,1,15,3810,2019.10.17,2019.11.01,A100114
등면역,1,2,0,4,3510,2019.10.17,2019.10.21,A100114
(사회복지사가 말하는) 사회복지사. 17,1,2,1,60,14300,2019.10.17,2019.12.16,A100121
흥남부두의 금순이는 어디로 갔을까,1,1,1,60,3600,2019.10.17,2019.12.16,A100136
사회를 위한 디자인,0,3,1,15,93600,2019.10.17,2019.11.01,A100145
(좋은 사진을 만드는 ZAKO의) 77가지 사진 잘 찍는 법,0,2,1,19,13660,2019.10.17,2019.11.05,A100149
그때 카메라가 내 눈물을 닦아주었습니다,0,2,1,19,3810,2019.10.17,2019.11.05,A100149
"아빠, 경영학이 뭐예요?",0,3,1,21,43320,2019.10.17,2019.11.07,A100150
재밌는 스포츠 똑똑한 운동법. 3: 나를 바꾸는 맞춤 운동,1,3,1,21,44690,2019.10.17,2019.11.07,A100153
벌레의 마음,1,1,1,22,3470,2019.10.17,2019.11.08,A100155
노견만세,0,1,1,15,3800,2019.10.17,2019.11.01,A100157
데뷔의 순간,0,2,1,22,3810,2019.10.17,2019.11.08,A100183
후쿠시마에 남겨진 동물들,1,1,1,15,3300,2019.10.17,2019.11.01,A100193
(Staying alive)우리 시대 웹툰작가들의 생존기,1,1,1,15,3600,2019.10.17,2019.11.01,A100210
세상물정의 물리학,1,1,1,18,3400,2019.10.17,2019.11.04,A100219
처음 읽는 헌법,1,2,1,21,43360,2019.10.17,2019.11.07,A100222
법은 얼마나 정의로운가,1,2,1,15,3300,2019.10.17,2019.11.01,A100222
하버드 글쓰기 강의,1,3,1,26,3800,2019.10.17,2019.11.12,A100224
(10대와 통하는)동물 권리 이야기,0,2,1,15,43190,2019.10.17,2019.11.01,A100226
"(운동장의 마술사)체육 교사, 수업을 말하다",1,1,1,20,3370,2019.10.17,2019.11.06,A100227
"민희, 파스타에 빠져 이탈리아를 누비다",0,1,1,26,13980,2019.10.17,2019.11.12,A100244
요리를 욕망하다,0,1,1,26,3300,2019.10.17,2019.11.12,A100244
(이PD의) 뮤지컬 쇼쇼쇼,1,3,1,15,13810,2019.10.17,2019.11.01,A100247
아빠와 함께 수호천사가 되다,1,3,0,7,43860,2019.10.17,2019.10.24,A100247
여백을 번역하라,0,3,1,20,3700,2019.10.17,2019.11.06,A100249
아웃라이어,1,1,1,15,3320,2019.10.17,2019.11.01,A100253
세상을 바꾼 생물,1,1,0,14,4400,2019.10.17,2019.10.31,A100261
(이 정도는 알아야 하는)최소한의 과학,1,2,1,15,44400,2019.10.17,2019.11.01,A100267
화학에서 인생을 배우다,0,3,0,4,13430,2019.10.17,2019.10.21,A100270
(간호사가 말하는) 간호사. 4,1,3,1,19,14300,2019.10.17,2019.11.05,A100283
마인드 스포츠,0,2,0,0,93690,2019.10.17,2019.10.17,A100286
너 음악회 가봤니?,0,2,0,14,3670,2019.10.17,2019.10.31,A100287
은퇴하면 세상이 끝날 줄 알았다,0,3,0,4,3810,2019.10.17,2019.10.21,A100290
"골든아워. 1: 생과 사의 경계, 중증외상센터의 기록 2002~2013",0,3,1,15,4810,2019.10.17,2019.11.01,A100290
스파게티 사이언스,1,2,0,4,3400,2019.10.17,2019.10.21,A100293
음악회에 대해 궁금한 몇 가지,1,1,1,26,3670,2019.10.17,2019.11.12,A100304
진짜 백설 공주는 누구인가,0,3,0,6,74810,2019.10.17,2019.10.23,A100314
썅년의 미학. 1,0,3,0,6,3810,2019.10.17,2019.10.23,A100314
유럽 도자기 여행,0,1,1,15,13980,2019.10.17,2019.11.01,A100316
피부도 단식이 필요하다,0,3,1,26,13590,2019.10.17,2019.11.12,A100330
10대의 뇌,1,2,0,4,3510,2019.10.17,2019.10.21,A100332
말하는 디자인,1,2,1,22,13600,2019.10.17,2019.11.08,A100343
선생님도 아프다,1,2,1,22,3370,2019.10.17,2019.11.08,A100343
작가 수업,0,2,1,27,2840,2019.10.17,2019.11.13,A100353
"아두이노, 상상을 현실로 만드는 프로젝트.입문편",1,1,0,1,14000,2019.10.17,2019.10.18,A100355
"엄마는 궁금하다, SW코딩 교육이 뭔지",1,3,1,15,13560,2019.10.17,2019.11.01,A100359
그대 눈동자에 건배,0,1,0,1,3830,2019.10.17,2019.10.18,A100377
핸드메이드 일렉트로닉 뮤직,0,2,1,26,93000,2019.10.17,2019.11.12,A100403
예술을 꿀꺽 삼킨 과학,0,2,1,15,43500,2019.10.17,2019.11.01,A100439
사물인터넷 디자인의 원칙,0,2,0,4,93000,2019.10.17,2019.10.21,A100442
재판으로 본 세계사,1,1,0,7,3300,2019.10.17,2019.10.24,A100451
(마키아벨리)군주론,1,1,0,7,3340,2019.10.17,2019.10.24,A100451
며느리 사표,1,1,0,0,3810,2019.10.17,2019.10.17,A100451
매일 심리학 공부,1,1,0,14,13190,2019.10.17,2019.10.31,A100466
나는 일러스트 레이터다,1,3,1,22,13000,2019.10.17,2019.11.08,A100480
(권오길의)괴짜 생물 이야기,1,2,1,228,3400,2019.10.17,2020.06.01,A100485
헤어 스타일링,0,2,0,6,13590,2019.10.17,2019.10.23,A100498
해리 미용실의 네버엔딩 스토리,0,2,0,6,43810,2019.10.17,2019.10.23,A100498
말이 세상을 아프게 한다,0,3,0,7,3710,2019.10.17,2019.10.24,A100502
(트렌드를 창조하는 자) 이노베이터,1,1,0,7,3320,2019.10.17,2019.10.24,A100503
나쁜 과학자들,0,3,1,26,43400,2019.10.17,2019.11.12,A100507
누가 내 머릿속에 브랜드를 넣었지?,1,2,1,19,3300,2019.10.17,2019.11.05,A100508
바이러스 행성,1,2,1,15,3470,2019.10.17,2019.11.01,A100511
비밀의 계절. 1,1,1,0,7,3840,2019.10.17,2019.10.24,A100515
데미안. 44,1,1,0,7,4850,2019.10.17,2019.10.24,A100515
스포츠가 아이의 미래를 바꾼다,0,2,1,25,13590,2019.10.17,2019.11.11,A100518
도지마 저택 살인사건,0,2,1,25,3830,2019.10.17,2019.11.11,A100518
햄릿. 3,0,2,1,15,94840,2019.10.17,2019.11.01,A100519
미래를 여는 건축,0,3,0,7,44530,2019.10.17,2019.10.24,A100522
하비디자인,1,1,1,26,13590,2019.10.17,2019.11.12,A100535
매력적인 심장 여행,1,1,1,26,3470,2019.10.17,2019.11.12,A100535
눈물 흘리지 않기,0,2,1,15,3840,2019.10.17,2019.11.01,A100539
이기적 유전자,0,3,1,26,3470,2019.10.17,2019.11.12,A100547
중국을 선택하라,1,3,1,15,3340,2019.10.17,2019.11.01,A100548
생명과학 교과서는 살아있다,1,3,1,22,3500,2019.10.17,2019.11.08,A100551
미술로 보는 세상,1,2,0,4,3600,2019.10.17,2019.10.21,A100553
사회를 구하는 경제학,1,2,1,15,3320,2019.10.17,2019.11.01,A100553
"간호사, 프로를 꿈꿔라!",0,2,1,26,3510,2019.10.17,2019.11.12,A100555
돌이킬 수 없는 약속,0,1,0,7,3830,2019.10.18,2019.10.25,A100167
"라이언, 내 곁에 있어줘",0,1,0,6,3810,2019.10.18,2019.10.24,A100368
"진로를 정하지 못한 나, 비정상인가요?",0,2,1,20,43370,2019.10.18,2019.11.07,A100372
우리가 빛의 속도로 갈 수 없다면,0,1,0,3,3810,2019.10.18,2019.10.21,A100377
숨결이 바람 될 때,1,3,0,3,3840,2019.10.18,2019.10.21,A100415
비단길,1,1,0,14,3810,2019.10.18,2019.11.01,A100420
교사는 어떻게 단련되는가,0,2,0,5,3040,2019.10.18,2019.10.23,A100425
왜 학교는 불행한가,0,2,0,5,3330,2019.10.18,2019.10.23,A100425
생명에서 생명으로,1,2,0,14,3470,2019.10.18,2019.11.01,A100511
글로벌 리더를 위한 영어 스피치,0,3,0,0,13740,2019.10.18,2019.10.18,A100533
"과학, 리플레이",0,1,0,0,3400,2019.10.21,2019.10.21,A100020
대한민국에서 감정노동자로 살아남는 법,0,1,0,11,13320,2019.10.21,2019.11.01,A100020
검색되지 않을 자유,0,2,0,14,3100,2019.10.21,2019.11.04,A100062
나는 선생님이 좋아요,0,3,0,2,3830,2019.10.21,2019.10.23,A100076
피버 코드,0,3,0,2,3840,2019.10.21,2019.10.23,A100084
678 S+ style,0,2,1,21,13590,2019.10.21,2019.11.11,A100089
패시브하우스 콘서트,1,1,0,1,13590,2019.10.21,2019.10.22,A100099
(논리적이면서도 매력적인) 글쓰기의 기술,0,1,0,14,13320,2019.10.21,2019.11.04,A100119
미술로 보는 세상,0,2,0,11,3600,2019.10.21,2019.11.01,A100130
결혼에도 전략이 필요해,1,3,1,18,3810,2019.10.21,2019.11.08,A100133
(뉴욕 최고의 퍼스널 쇼퍼가 알려주는)패션 테라피,1,3,1,18,3320,2019.10.21,2019.11.08,A100133
문화장터를 여는 청년기획자들,1,3,0,0,13320,2019.10.21,2019.10.21,A100133
46번째 밀실,0,3,0,7,3830,2019.10.21,2019.10.28,A100215
설득의 심리학,0,2,1,58,13320,2019.10.21,2019.12.18,A100258
실험에 미친 화학자들의 무한도전,1,2,0,11,3430,2019.10.21,2019.11.01,A100293
북유럽처럼,1,1,1,43,13980,2019.10.21,2019.12.03,A100322
나의 드로잉 아이슬란드,1,1,1,43,3600,2019.10.21,2019.12.03,A100322
내릴 수 없는 배,0,1,0,0,3330,2019.10.21,2019.10.21,A100377
대한민국에서 감정노동자로 살아남는 법,0,1,0,0,13320,2019.10.21,2019.10.21,A100377
내가 사랑한 생물학 이야기,1,3,0,14,4400,2019.10.21,2019.11.04,A100380
동물의 숨겨진 과학,0,3,1,21,3400,2019.10.21,2019.11.11,A100396
시작하는 드로너를 위한 아두이노 드론 마스터 북,0,3,0,1,13000,2019.10.21,2019.10.22,A100404
젊은 베르테르의 슬픔. 25,1,3,0,7,78480,2019.10.21,2019.10.28,A100415
수레바퀴 아래서. 50,1,3,0,7,4850,2019.10.21,2019.10.28,A100415
주거 인테리어 해부도감,0,3,1,15,13590,2019.10.21,2019.11.05,A100422
그림은 위로다,0,2,1,77,3810,2019.10.21,2020.01.06,A100435
한국이 보이는 세계사,1,2,1,42,3900,2019.10.21,2019.12.02,A100453
잘 지내라는 말도 없이,1,1,1,17,3810,2019.10.21,2019.11.07,A100457
(식탁 위의 과학)분자요리,1,3,0,14,3400,2019.10.21,2019.11.04,A100495
교사로 산다는 것,0,3,0,11,3370,2019.10.21,2019.11.01,A100533
스튜어디스 비밀노트,0,1,1,21,3810,2019.10.22,2019.11.12,A100151
인공지능 쫌 아는 10대,0,3,0,3,44500,2019.10.22,2019.10.25,A100176
모든 순간이 너였다,0,3,1,24,3810,2019.10.22,2019.11.15,A100176
한국의 국가형성과 민주주의,0,3,0,10,93340,2019.10.22,2019.11.01,A100197
(금융인이 말하는) 금융인. 19,0,3,0,14,14300,2019.10.22,2019.11.05,A100214
"재즈, 평범한 사람들의 비범한 음악",1,1,1,15,3670,2019.10.22,2019.11.06,A100227
"춤, 말하는 몸",0,3,1,42,3680,2019.10.22,2019.12.03,A100280
(즐거운 프로그래밍 경험)모두의 네트워크,0,3,0,10,93000,2019.10.22,2019.11.01,A100324
비행기 엔진 교과서,0,3,0,14,13550,2019.10.22,2019.11.05,A100404
소비자는 무엇으로 사는가?,1,3,1,21,13320,2019.10.22,2019.11.12,A100446
방구석 미술관,0,3,1,21,3600,2019.10.22,2019.11.12,A100479
당신 인생의 이야기,0,1,1,56,3840,2019.10.22,2019.12.17,A100489
숨,0,1,1,56,3840,2019.10.22,2019.12.17,A100489
빛의 과거,0,1,1,56,3810,2019.10.22,2019.12.17,A100489
당신이 있어 외롭지 않습니다,1,3,0,9,3810,2019.10.23,2019.11.01,A100028
적자생존,0,2,0,12,3190,2019.10.23,2019.11.04,A100063
메이즈 러너,0,3,0,14,3840,2019.10.23,2019.11.06,A100084
패시브하우스 콘서트,1,1,0,6,13590,2019.10.23,2019.10.29,A100099
세상을 바꾼 과학 이야기,1,3,0,9,13500,2019.10.23,2019.11.01,A100223
춤추는 목욕탕,0,3,0,9,3810,2019.10.23,2019.11.01,A100314
명상이 뇌를 바꾼다,0,3,0,9,3180,2019.10.23,2019.11.01,A100314
엔지니어 인생에는 NG가 없다,1,1,0,12,3800,2019.10.23,2019.11.04,A100355
하늘과 바람과 별과 시 1955년 증보판 오리지널 디자인,0,3,0,5,4810,2019.10.23,2019.10.28,A100366
변신,0,3,0,6,3830,2019.10.23,2019.10.29,A100366
가꾼다는 것,0,1,0,13,44590,2019.10.23,2019.11.05,A100368
일단은 즐기고 보련다,0,3,1,43,3810,2019.10.23,2019.12.05,A100416
(전국 백패킹 성지 가이드)백패킹 980g,0,3,1,43,3690,2019.10.23,2019.12.05,A100416
생활습관만 바꿨을 뿐인데,0,1,1,19,13510,2019.10.23,2019.11.11,A100419
(오늘부터 나는)최고의 컨디션,0,1,1,19,3510,2019.10.23,2019.11.11,A100419
고기로 태어나서,0,3,0,13,3330,2019.10.23,2019.11.05,A100422
(흑설탕이 아니라)마스코바도,0,1,0,12,93300,2019.10.23,2019.11.04,A100525
(5가지 색을 더한)영양듬뿍 다이어트 레시피,0,1,0,12,13590,2019.10.23,2019.11.04,A100525
질병의 탄생,1,3,0,8,3900,2019.10.24,2019.11.01,A100015
(트렌드를 창조하는 자) 이노베이터,1,1,0,7,3320,2019.10.24,2019.10.31,A100094
(공무원이 말하는) 공무원. 20,1,3,1,29,14300,2019.10.24,2019.11.22,A100148
느낌의 진화,0,2,0,7,3400,2019.10.24,2019.10.31,A100178
우리는 취향을 팝니다,0,2,1,15,3320,2019.10.24,2019.11.08,A100178
아인슈타인이 요리사에게 들려준 이야기,0,2,0,13,3400,2019.10.24,2019.11.06,A100205
(10대와 통하는)환경과 생태 이야기,0,1,0,12,43300,2019.10.24,2019.11.05,A100241
달빛 마신 소녀,0,3,0,1,3840,2019.10.24,2019.10.25,A100249
항구의 사랑,0,2,0,6,4810,2019.10.24,2019.10.30,A100287
전교 꼴찌도 1등으로 만드는 혼공습관,1,2,0,13,3190,2019.10.24,2019.11.06,A100323
"튜브, 힘낼지 말지는 내가 결정해",1,2,0,13,3810,2019.10.24,2019.11.06,A100323
그런 마음이 날 눈물짓게 해,0,1,0,12,3800,2019.10.24,2019.11.05,A100368
(청소년을 위한)경제의 역사,1,2,0,7,43850,2019.10.24,2019.10.31,A100382
(어메이징)조선랭킹실록,0,2,0,12,13900,2019.10.24,2019.11.05,A100405
은유로서의 질병,0,3,0,11,4800,2019.10.24,2019.11.04,A100470
(십 대를 위한)동화 속 젠더 이야기,0,3,0,1,43300,2019.10.24,2019.10.25,A100470
경제학자의 생각법,1,3,0,13,3320,2019.10.24,2019.11.06,A100495
"꿈, 지금 꼭 정해야 하나요?",0,1,1,74,43370,2019.10.24,2020.01.06,A100506
국어샘과 진로샘이 함께 만든 진로독서,0,1,0,1,43300,2019.10.24,2019.10.25,A100506
비밀의 계절. 2,1,1,0,8,3840,2019.10.24,2019.11.01,A100515
브리다,1,1,0,6,3890,2019.10.24,2019.10.30,A100515
세상에서 가장 친절한 건축디자인 교과서,0,3,0,8,3540,2019.10.24,2019.11.01,A100522
핀란드 교사는 무엇이 다른가,0,3,0,5,3370,2019.10.24,2019.10.29,A100549
아가씨와 밤,0,2,1,53,3860,2019.10.25,2019.12.17,A100154
(EBS)지식채널 건강. 01 : 몸의 이해편,1,3,0,7,3510,2019.10.25,2019.11.01,A100398
IT 천재들,1,2,0,4,3320,2019.10.28,2019.11.01,A100035
신. 1,1,3,0,4,4860,2019.10.28,2019.11.01,A100045
(건축가가 말하는) 건축가. 14,1,3,0,7,14300,2019.10.28,2019.11.04,A100048
(칼 세이건)코스모스,0,1,0,7,3440,2019.10.28,2019.11.04,A100077
누구나 시 하나쯤 가슴에 품고 산다,1,3,1,15,3810,2019.10.28,2019.11.12,A100104
대도시의 사랑법,1,3,0,4,3810,2019.10.28,2019.11.01,A100104
(알고 나면 잘난 척하고 싶어지는)수학의 대발견 77,1,1,0,9,3410,2019.10.28,2019.11.06,A100134
(알랭 드 보통의) 영혼의 미술관,1,3,0,4,3600,2019.10.28,2019.11.01,A100147
굿캐스팅,0,2,1,36,13680,2019.10.28,2019.12.03,A100201
공학이란 무엇인가,0,3,0,4,43500,2019.10.28,2019.11.01,A100280
한 아이. 1,1,1,0,4,93370,2019.10.28,2019.11.01,A100327
주기율표의 수수께끼,0,2,0,7,3430,2019.10.28,2019.11.04,A100373
꿈의 해석,1,3,0,7,33180,2019.10.28,2019.11.04,A100415
게임을 움직이는 수학과 물리,0,2,0,7,93560,2019.10.28,2019.11.04,A100513
에밀,0,3,0,7,13370,2019.10.29,2019.11.05,A100076
너를 놓아줄게,0,3,0,6,3840,2019.10.29,2019.11.04,A100084
완벽한 친구를 만드는 방법,1,2,0,7,44850,2019.10.29,2019.11.05,A100093
(말과 글과 생각이 업그레이드되는)탄탄한 논리력,1,2,0,6,3170,2019.10.29,2019.11.04,A100163
해리포터와 비밀의 방. 2-1,0,3,0,3,4840,2019.10.29,2019.11.01,A100165
해리포터와 마법사의 돌. 1-1,0,3,0,3,4840,2019.10.29,2019.11.01,A100165
블랙코미디,1,3,0,7,3810,2019.10.29,2019.11.05,A100216
광고천재 이제석,1,3,0,7,3810,2019.10.29,2019.11.05,A100216
보건교사 안은영,0,3,0,6,4810,2019.10.29,2019.11.04,A100249
톡 까놓고 직업 톡,0,3,0,14,13300,2019.10.29,2019.11.12,A100272
위저드 베이커리,1,3,0,7,43810,2019.10.29,2019.11.05,A100302
엄마를 부탁해,1,3,0,7,3810,2019.10.29,2019.11.05,A100302
세상의 금속,1,3,0,6,44000,2019.10.29,2019.11.04,A100344
재난을 묻다,0,3,0,7,3300,2019.10.29,2019.11.05,A100404
"쓸데없이, 머엉",1,1,0,6,3600,2019.10.29,2019.11.04,A100407
10대 꿈을 이루어주는 8가지 법칙,1,1,0,6,13190,2019.10.29,2019.11.04,A100454
사람은 왜 아플까,1,1,0,6,44100,2019.10.29,2019.11.04,A100454
"마르크스 씨, 어떻게 행복해질 수 있죠?",0,1,0,5,44100,2019.10.30,2019.11.04,A100204
쇼펜하우어 철학이야기,0,1,0,5,3160,2019.10.30,2019.11.04,A100204
너의 췌장을 먹고 싶어,1,2,0,6,3830,2019.10.30,2019.11.05,A100431
노래의 책,1,1,0,6,4850,2019.10.30,2019.11.05,A100515
어느 날 공부하기로 결심했다,0,1,0,4,3800,2019.10.31,2019.11.04,A100051
미대 나와서 무얼 할까. 1,1,1,0,4,3600,2019.10.31,2019.11.04,A100094
1cm art (일센티 아트),1,1,0,4,3810,2019.10.31,2019.11.04,A100094
"아무튼, 양말",1,3,0,12,2810,2019.10.31,2019.11.12,A100104
"아무튼, 문구",1,3,0,12,2810,2019.10.31,2019.11.12,A100104
"아무튼, 비건",1,3,0,4,2810,2019.10.31,2019.11.04,A100104
"토요일, 그리다",1,1,0,3,43810,2019.11.01,2019.11.04,A100319
친절한 생물학,0,1,0,6,3400,2019.11.01,2019.11.07,A100424
(쉬는 시간에 읽는)젠더 이야기,0,3,0,2,44300,2019.11.04,2019.11.06,A100009
(인생을 바꾸는)음악의 힘,0,1,1,28,3320,2019.11.04,2019.12.02,A100018
기적의 유치원,0,2,0,1,3590,2019.11.04,2019.11.05,A100036
죽음을 보는 재능,0,3,0,14,3840,2019.11.04,2019.11.18,A100084
재치놀이 이게 뭐지?,1,1,0,0,13710,2019.11.04,2019.11.04,A100094
위대한 세포,0,2,1,36,3470,2019.11.04,2019.12.10,A100124
쓸모없는 악어,0,1,0,1,73810,2019.11.04,2019.11.05,A100125
XX,0,3,0,3,3840,2019.11.04,2019.11.07,A100165
페인트,0,2,0,1,43810,2019.11.04,2019.11.05,A100171
투명인간,0,2,0,1,64000,2019.11.04,2019.11.05,A100188
노래의 언어,1,2,0,1,3700,2019.11.04,2019.11.05,A100192
애크로이드 살인 사건,0,3,0,7,73840,2019.11.04,2019.11.11,A100215
레인보우 프로젝트,1,1,0,2,44840,2019.11.04,2019.11.06,A100327
플라스틱 없는 삶,1,3,0,7,3300,2019.11.04,2019.11.11,A100344
인도네시아의 '위안부'이야기,0,3,1,59,3830,2019.11.04,2020.01.02,A100364
무슨 영화를 보겠다고,0,2,0,0,3680,2019.11.04,2019.11.04,A100373
변신·소송,1,3,0,7,3850,2019.11.04,2019.11.11,A100415
오늘은 이만 좀 쉴게요,1,1,0,2,3800,2019.11.04,2019.11.06,A100503
음악 혐오,0,3,0,1,13860,2019.11.05,2019.11.06,A100009
맨발의 소녀,0,3,0,2,44840,2019.11.05,2019.11.07,A100076
(이츠 카인드 오브 어)퍼니 스토리,0,3,0,2,3840,2019.11.05,2019.11.07,A100076
예뻐지고 싶어,1,2,1,28,43850,2019.11.05,2019.12.03,A100093
내일은 해피엔딩,0,2,0,1,44800,2019.11.05,2019.11.06,A100171
(김변의 방과 후)법률사무소,0,1,0,7,3300,2019.11.05,2019.11.12,A100246
어린 시민,0,1,0,7,3300,2019.11.05,2019.11.12,A100246
페인트,0,3,0,6,43810,2019.11.05,2019.11.11,A100342
죽고 싶지만 떡볶이는 먹고 싶어,0,1,0,2,3810,2019.11.05,2019.11.07,A100377
레몬,0,1,0,2,3810,2019.11.05,2019.11.07,A100377
